id,keyword,location,text,target,prob_DIS_TRUE,prob_DIS_FALSE,prediction
12925,bush-fires,United States,"Linking the bushfire disaster in NSW to climate change is ""an absolute nonsense"" and reducing fuel loads in the Australi…",1,0.8881975,0.10299451,Disaster
12926,bush-fires,"Sydney, Australia","I imagine Tony will just say that the bush fires are all part of god's plan, very much doubt he will… https://t.co/ubU3i0ql5P",1,0.8120524,0.17493077,Disaster
12927,bush-fires,"Hell,Hades,Mictlan,Tartarus",I wonder how many homes could have been saved in the bush fires if the LNP was not in power #auspol,1,0.87913173,0.11966267,Disaster
12928,bush-fires,UK,"Ever since it came out that bush fires in Australia are caused by arsonists, not by ""climate crisis"", the BBC appear a lot…",1,0.876439,0.124993354,Disaster
12928,bush-fires,UK,"Ever since it came out that bush fires in Australia are caused by arsonists, not by ""climate crisis"", the BBC appear a lot…",1,0.876439,0.124993354,Disaster
12931,bush-fires,Islas Canarias,More like an ill considered change in bush management and multiple fires set by arsonists.,1,0.86367965,0.13521998,Disaster
12931,bush-fires,Islas Canarias,More like an ill considered change in bush management and multiple fires set by arsonists.,1,0.86367965,0.13521998,Disaster
12932,bush-fires,Wangal Country,"So apparently the solution to bush fires is to chop down all the trees, clear all the land, sell to developers to build wh…",1,0.7206553,0.2641354,Disaster
12933,bush-fires,,Murdoch criticises the science of the Australian Bush Fires causes then donates to the relief fund. https://t.co/5r4L1EYyOn,1,0.8449616,0.14827573,Disaster
12934,bush-fires,"England, United Kingdom 🏴󠁧󠁢","""Jimmy escaped the fires, but not the pain of devastating loss"" We don’t really have the capacity to grasp this much loss — no…",1,0.8805724,0.11756836,Disaster
12936,bush-fires,"Queensland, Australia",Video About Australian Bush Fires Has Been Up For A While! Give It Some Love! 💗🙏 #fightthefires https://t.co/bEUByX129H,1,0.88402355,0.11970185,Disaster
12938,bush-fires,,Australian guy has been helping koalas after the bush fires https://t.co/ceAr6A6HGO,1,0.8709225,0.12708335,Disaster
12939,bush-fires,Sydney,Oh this is in Australia because of bush fires! But yeah. Welcome to our future.,1,0.9019906,0.09992702,Disaster
12940,bush-fires,Cascadia,A 1.5-million-acre “megafire” is threatening Australia. Indonesia is dealing with deadly floods. We cannot keep avoiding…,1,0.92412245,0.07570109,Disaster
12940,bush-fires,Cascadia,A 1.5-million-acre “megafire” is threatening Australia. Indonesia is dealing with deadly floods. We cannot keep avoiding…,1,0.92412245,0.07570109,Disaster
12941,bush-fires,"Harrogate, England",Here at the EU a gaggle of MEPs are debating the Australian bush fires It’s as sparsely populated as the Outback in her…,1,0.8761164,0.11596116,Disaster
12942,bush-fires,uk,Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/Y835jVr9Dr,1,0.8132365,0.17833929,Disaster
12944,bush-fires,,Rural Fire Service volunteer firefighter rescues a possum fleeing one of Australia's raging bush fires. More than 1 billion animal…,1,0.9077086,0.08790487,Disaster
12945,bush-fires,"Chester, England","2019 is officially Australia’s hottest year on record, &amp; with that has brought an earlier start to bush fire season… https://t.co/fW2N3fuyzu",1,0.82848877,0.16404998,Disaster
12946,bush-fires,West Sussex.,"It’s very clear. Like the bush Fires climate change, racism, Brexit and Farage are to blame.",1,0.8273071,0.15493537,Disaster
12949,bush-fires,,Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/omtA1WI6HU,1,0.8132365,0.17833929,Disaster
12952,bush-fires,"Sydney, Australia.",I wonder how many homes could have been saved in the bush fires if the LNP was not in power #auspol,1,0.87913173,0.11966267,Disaster
12953,bush-fires,,This is what smoke blown in from bad bush fires look like,1,0.8955325,0.104261726,Disaster
12954,bush-fires,Australia,All animals will survive &amp; increase they have in the 6 bush fires I have experienced in Australia &amp; vegetation reg… https://t.co/YyPLUu0Gko,1,0.79376036,0.17821057,Disaster
12955,bush-fires,,Imagine being so stupid you think bush fires are the same as house fires 🔥,1,0.866173,0.12742902,Disaster
12956,bush-fires,"London, England",The bush fires destruction of nature and wildlife in Australia has hit home hard with many of us we thought it only ap…,1,0.8821636,0.110086925,Disaster
12957,bush-fires,"Gippsland Victoria, Australia",While the destruction of wildlife in the bush fires is horrific and distressing. The sight of two kookaburras early th…,1,0.89417464,0.10474317,Disaster
12960,bush-fires,Glasgow,I had a dream that they were shooting 'I'm a Celeb' during the Oz Bush Fires. I'll let you construct your own jok… https://t.co/jvQCQGF8W5,1,0.84191865,0.15439701,Disaster
12961,bush-fires,"Witney, Oxfordshire",Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/MFxS8C7YXa,1,0.8132365,0.17833929,Disaster
12962,bush-fires,Carshalton,"Yesterday, I said kangaroos were digging holes to save their Joeys from #AustralianBushfires. Several Australian field bi…",1,0.90250695,0.09606233,Disaster
12962,bush-fires,Carshalton,"Yesterday, I said kangaroos were digging holes to save their Joeys from #AustralianBushfires. Several Australian field bi…",1,0.90250695,0.09606233,Disaster
12967,bush-fires,,"Smoke from Aussie bush fires to circle the Earth, spreading pollution: Nasa https://t.co/82lxgUCTaV",1,0.89634246,0.101762265,Disaster
12968,bush-fires,Ghana,"Please and please again, there should be no burning of refuse, especially, in this harmattan season when bush fires can eas…",1,0.7811302,0.20491284,Disaster
12972,bush-fires,,"At 9:00pm there are 105 bush and grass fires burning across NSW, with 38 not yet contained. All fires are currently at the Advi…",1,0.91235113,0.093838185,Disaster
12973,bush-fires,Southern California,THE GREAT AUSTRALIAN BUSH FIRES: The 2019-2020 Australian summer is an apocalyptic warning of what climate change can d…,1,0.89626276,0.10292244,Disaster
12974,bush-fires,Southern California,KANGAROO ISLAND’S UNIQUE WILDLIFE DEVASTATED IN BUSH FIRES – Read more about it on my blog: https://t.co/a2OUQRRuST #B…,1,0.86028105,0.12471167,Disaster
12977,bush-fires,,"This story of Jimmy is utterly heartbreaking. 'When people talk about these fires, they often speak of being overwhelmed b…",1,0.71527696,0.2865621,Disaster
12978,bush-fires,,A picture can speak a thousand words..... God Bless all those who are fighting the terrible Australian Bush fires. They are t…,1,0.89252454,0.1075162,Disaster
12982,bush-fires,,Photos show the Australian bush coming back to life weeks after fires https://t.co/1XxnCDeH2u via,1,0.85722524,0.13823926,Disaster
12983,bush-fires,Mostly London,So what happened to Australian bush fires? Or the tens of thousands of people displaced in the Philippines due to a… https://t.co/QNj5IFoozz,1,0.9220487,0.07663373,Disaster
12984,bush-fires,"West Hartford, CT",BBC News - Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/4BBuMTIksr,1,0.78816,0.19877577,Disaster
12985,bush-fires,"Austin, TX","Jeff Bezos says Amazon is donating $690,000 to Australian bush fire efforts...#CNBC #Tech https://t.co/kivhyOuMYn",1,0.75418156,0.24274655,Disaster
12986,bush-fires,California,I think we will experience more bush fires with world temperatures rise. 😔😔😐 May God help us... We must take steps… https://t.co/hZlpG23K2x,1,0.90232056,0.10513302,Disaster
12987,bush-fires,living @ pink glow cloud,me: talks about how j*ff b*zos deserves to be thrown into the australian bush fires he doesnt help out with his imm… https://t.co/oi6G1yPvgQ,1,0.7800768,0.2023319,Disaster
12988,bush-fires,"wakatipu, aotearoa | she/her ","The Australian bush fires have been and continue to be devastating. We, like many others, feel we have a responsibility t…",1,0.9158445,0.08645983,Disaster
12989,bush-fires,Australia,Photos show the Australian bush coming back to life weeks after fires https://t.co/1XxnCDeH2u via,1,0.85722524,0.13823926,Disaster
12990,bush-fires,,IT WAS FAKE NEWS TO DIVERT ATTENTION OF THE PLANET..JUST LIKE FAKE BUSH FIRES OF USA......UNQUOTE,1,0.8017236,0.18726237,Disaster
12991,bush-fires,,A run has been set up to raise money for the Australian Red Cross to help support those affected by the bush fires. Sun 19…,1,0.8813615,0.12274694,Disaster
12992,bush-fires,"Genève, Suisse",The ongoing Australian bush fires with more than 1 billion wild animal victims is a first grade biodiversity catastrop…,1,0.88867015,0.10491902,Disaster
12993,bush-fires,,"Two Men arrested on suspicion of terrorism in Australia for starting bush-fires, laugh.... Nearly half a billion animals h…",1,0.91131175,0.09142183,Disaster
13000,casualties,"Siracusa, Sicilia",#AustraliaBushfires: The race to save #KangarooIslandFires animal casualties!! #AustralianBushfiresDisaster…,1,0.91168827,0.084341206,Disaster
13000,casualties,"Siracusa, Sicilia",#AustraliaBushfires: The race to save #KangarooIslandFires animal casualties!! #AustralianBushfiresDisaster…,1,0.91168827,0.084341206,Disaster
13005,casualties,"New Delhi, India",Delhi: Fire breaks out at footwear factory https://t.co/PGmJ7UhCqG #delhi #newdelhi,1,0.9197567,0.0863749,Disaster
13015,casualties,Oregon,"#UPDATE: No casualties reported in the explosion at a chemical factory in Zhuhai, South China's Guangdong, and the fire has be…",1,0.918047,0.07981415,Disaster
13021,casualties,"Faridabad, India",Fire breaks out a shoe manufacturing unit in at the Lawrence Road in North Delhi. 26 fire tenders rushed to the spot. No cas…,1,0.91830784,0.087839484,Disaster
13031,casualties,,"Fire Breaks Out At Bharat Petroleum Plant In Mumbai, No Casualties https://t.co/7e2Nz0x2O0",1,0.93071586,0.07170695,Disaster
13037,casualties,"北京, 中华人民共和国","#Update: No casualties have been found and the fire has been put out, according to local authorities. The cause of… https://t.co/130QV9UDSC",1,0.92426145,0.08314866,Disaster
13049,casualty,Kent,Next time on #Casualty! Tune in Saturday 21.20pm on Vote for Casualty in the 🏆👉 https://t.co/xCWu…,1,0.76065207,0.21763308,Disaster
13057,casualty,India,"In year 2019 , record of no casualty due to railway accident . If this epitome can be achieved with present system .Then…",1,0.77422565,0.20318913,Disaster
13059,casualty,United Kingdom,Just happened to be passing Bourne Park on the A343 and had to dispatch yet another deer casualty!! … https://t.co/jUiPo9Mb3F,1,0.86332774,0.13127087,Disaster
13060,casualty,"San Francisco, CA",Count is 80+ Sir and surprisingly no Pak Army casualty??,1,0.87846893,0.10944854,Disaster
13062,casualty,Mumbai India,Fire in Mahul. Fire in BPCL #Mahul No casualty reported so far How is the going to ensure security of residents…,1,0.93115926,0.07295584,Disaster
13062,casualty,Mumbai India,Fire in Mahul. Fire in BPCL #Mahul No casualty reported so far How is the going to ensure security of residents…,1,0.93115926,0.07295584,Disaster
13063,casualty,"Geelong, Victoria, Australia","That is, if you are fortunate to find mandarins anywhere. At all. Another bushfires casualty, most likely.",1,0.860514,0.1255444,Disaster
13063,casualty,"Geelong, Victoria, Australia","That is, if you are fortunate to find mandarins anywhere. At all. Another bushfires casualty, most likely.",1,0.860514,0.1255444,Disaster
13063,casualty,"Geelong, Victoria, Australia","That is, if you are fortunate to find mandarins anywhere. At all. Another bushfires casualty, most likely.",1,0.860514,0.1255444,Disaster
13064,casualty,"Bolton, England","A casualty of the fires. Burning at times at a speed of up to 3kms a second, many wildlife didn’t stand a chance. With dead…",1,0.91757876,0.08295115,Disaster
13064,casualty,"Bolton, England","A casualty of the fires. Burning at times at a speed of up to 3kms a second, many wildlife didn’t stand a chance. With dead…",1,0.91757876,0.08295115,Disaster
13065,casualty,"Seattle, WA","Beat:E1, CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA) at 3XX BLOCK OF HARVARD AV E repor… https://t.co/xXvjIutOfM",1,0.90392905,0.09136164,Disaster
13066,casualty,"Nairobi, Kenya",first locust casualty in 2020. #UhuruAddress,1,0.9093266,0.08430025,Disaster
13067,casualty,Australia 🇦🇺,Having tasted the blood of their 1st LNP casualty.....another witch hunt &amp; call to arms ensues for more online 'pil… https://t.co/F20p60N0fk,0,0.24747258,0.7274698,NOT a Disaster
13070,casualty,Bharat,Any dog casualty?,1,0.71483624,0.23251991,Disaster
13071,casualty,Armenia,RTA on Bagratunyats Avenue: there was a casualty https://t.co/e35ykdlTVA,1,0.93132675,0.07063653,Disaster
13073,casualty,,"Yes let's. Very likely 3,270 days from now our nuclear casualty body count would be the same as Fukushima's today. i.e.…",1,0.9085548,0.08296603,Disaster
13074,casualty,"Johannesburg, South Africa","[BREAKING] - ER24, Life Healthcare and WC Metro Services, are on scene of a mass casualty incident in Wetton in the Western Ca…",1,0.9241233,0.07826829,Disaster
13076,casualty,"South Alabama, USA",They are dropping like flies in the #DemocRATPrimary: The latest casualty #CoreyBooker (aka #Spartacus). Remember #DevalPa…,1,0.76951534,0.18895875,Disaster
13077,casualty,"Belfast, Northern Ireland","3 years since Jacob told Connie, “It’s over” and I’m still holding out for that reunion! 🙏🏼 #Casualty https://t.co/dwy…",0,0.21831332,0.7601675,NOT a Disaster
13083,casualty,Tasmania,Years ago I nearly was a casualty of cancel culture. Some NZ tweeters had been piling on me on &amp; off for a long time &amp; I exp…,0,0.20686342,0.78349775,NOT a Disaster
13084,casualty,"Wellington, NZ",Years ago I nearly was a casualty of cancel culture. Some NZ tweeters had been piling on me on &amp; off for a long tim… https://t.co/y1k7JeAIw8,0,0.20306122,0.7803391,NOT a Disaster
13085,casualty,"South Petherton, England","Energetic and Comedic Redhead Teen, just seen on #Casualty Playing age 12-15, Northern and American Accents, worked wi…",0,0.2030419,0.795466,NOT a Disaster
13086,casualty,"Redwood City, CA",SNOW STORM CASUALTY: #FANCYWATEROFTHEDAY https://t.co/qJyi9PheIB,1,0.9183547,0.077039056,Disaster
13091,casualty,"West Midlands, England","3 years since Jacob told Connie, “It’s over” and I’m still holding out for that reunion! 🙏🏼 #Casualty https://t.co/dwy43RhaCv",0,0.21831332,0.7601675,NOT a Disaster
13094,casualty,"Long Beach, CA","“It’s a paradox we call reality, so keepin it real will make you a casualty of abnormal normality”",0,0.20014556,0.75304985,NOT a Disaster
13096,casualty,North Scotland,"Exeter off . The casualty list mounting . Huntington, Leicester last 7 days too ... only 1 jump fixture next Sunday… https://t.co/XsOV7wqLpc",1,0.7223075,0.25239986,Disaster
13100,catastrophe,Wellington NZ,"Once the fires are out, water will emerge as the next mismanaged catastrophe. Catchment stream flows central north we…",1,0.86151075,0.13341987,Disaster
13104,catastrophe,Riverina,"Here's what you can learn from the conservative response to the bushfire crisis — a masterclass in spin, wilful ignorance…",1,0.7239449,0.2654078,Disaster
13104,catastrophe,Riverina,"Here's what you can learn from the conservative response to the bushfire crisis — a masterclass in spin, wilful ignorance…",1,0.7239449,0.2654078,Disaster
13115,catastrophe,,P.S. The fire raging in Australia is not an Australian affair. It affects the whole world. It is an international catas…,1,0.8653004,0.1310338,Disaster
13122,catastrophic,,"Australia's catastrophic bushfires and the smoke haze blanketing major cities have sparked concerns among international students,…",1,0.89357966,0.101931155,Disaster
13122,catastrophic,,"Australia's catastrophic bushfires and the smoke haze blanketing major cities have sparked concerns among international students,…",1,0.89357966,0.101931155,Disaster
13125,catastrophic,Planet Earth,Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherson https://t.co/…,1,0.88294053,0.1058783,Disaster
13125,catastrophic,Planet Earth,Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherson https://t.co/…,1,0.88294053,0.1058783,Disaster
13126,catastrophic,"Atlanta, GA",The catastrophic fires in Australia are the latest example of the very real and very urgent consequences of climate change…,1,0.9074779,0.09243528,Disaster
13138,catastrophic,"Launceston, Tasmania",#isitok to say P.M. Scott Morrison's response to catastrophic bushfires is woefully inadequate? #Scottnoclue.,1,0.90174955,0.09384954,Disaster
13138,catastrophic,"Launceston, Tasmania",#isitok to say P.M. Scott Morrison's response to catastrophic bushfires is woefully inadequate? #Scottnoclue.,1,0.90174955,0.09384954,Disaster
13141,catastrophic,"Katoomba, Blue Mountains",Conservationists and scientists fear bushfires that have ravaged parts of Australia have had a catastrophic impact on flora an…,1,0.855167,0.1328812,Disaster
13141,catastrophic,"Katoomba, Blue Mountains",Conservationists and scientists fear bushfires that have ravaged parts of Australia have had a catastrophic impact on flora an…,1,0.855167,0.1328812,Disaster
13145,catastrophic,Australia,Conservationists and scientists fear bushfires that have ravaged parts of Australia have had a catastrophic impact… https://t.co/vUmSy99Ene,1,0.9011365,0.09867343,Disaster
13145,catastrophic,Australia,Conservationists and scientists fear bushfires that have ravaged parts of Australia have had a catastrophic impact… https://t.co/vUmSy99Ene,1,0.9011365,0.09867343,Disaster
13151,catastrophic,Melbourne Australia,Thank you . Bushfires and Bushfire smoke. Your catastrophic failure of leadership and your policy of climate…,1,0.74872977,0.23486724,Disaster
13151,catastrophic,Melbourne Australia,Thank you . Bushfires and Bushfire smoke. Your catastrophic failure of leadership and your policy of climate…,1,0.74872977,0.23486724,Disaster
13157,catastrophic,SF Bay Area,guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherson htt…,1,0.90046215,0.08967187,Disaster
13157,catastrophic,SF Bay Area,guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherson htt…,1,0.90046215,0.08967187,Disaster
13158,catastrophic,An Australian increasingly more concerned about democracy in Australia.,"1 Billion Animals Killed In #BushfireCrisis , Scientists Warns Of Catastrophic Extinctions , The Animals At Risk During And…",1,0.8727211,0.11472125,Disaster
13158,catastrophic,An Australian increasingly more concerned about democracy in Australia.,"1 Billion Animals Killed In #BushfireCrisis , Scientists Warns Of Catastrophic Extinctions , The Animals At Risk During And…",1,0.8727211,0.11472125,Disaster
13160,catastrophic,ACT,“Morrison knew a catastrophic fire season was on its way. The Home Affairs Department had risk reduction and mitigation s…,1,0.8617152,0.13889973,Disaster
13163,catastrophic,"Warsaw, Poland",These fires were preceded by the hottest and driest conditions in Aus history. Unless there are global reductions in…,1,0.9041574,0.09734178,Disaster
13165,catastrophic,"Hampshire, England",Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherston https://t.co/VXVbCVdxaL,1,0.88775796,0.103586145,Disaster
13165,catastrophic,"Hampshire, England",Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherston https://t.co/VXVbCVdxaL,1,0.88775796,0.103586145,Disaster
13170,catastrophic,Tucson Arizona,Muslim Teen Laughs After Appearing in Court for Setting Fires. Yep! Muslims set the catastrophic fires in Australia. What…,1,0.8960357,0.105849996,Disaster
13177,catastrophic,Regional NSW,‘The price of vegetables is expected to jump by up to 50% as catastrophic bushfires destroy crops&amp; shut down highways…,1,0.90773946,0.09333314,Disaster
13177,catastrophic,Regional NSW,‘The price of vegetables is expected to jump by up to 50% as catastrophic bushfires destroy crops&amp; shut down highways…,1,0.90773946,0.09333314,Disaster
13179,catastrophic,,Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherston | Books… https://t.co/Qcl11vlmA9,1,0.8806791,0.10896694,Disaster
13179,catastrophic,,Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fetherston | Books… https://t.co/Qcl11vlmA9,1,0.8806791,0.10896694,Disaster
13185,catastrophic,"New Delhi, India","With everything here, not been following the catastrophic #AustraliaFires As always 🐶s give hope. 🐶 saving 🐨s. https://t.co/7l1vSohbdj",1,0.90323675,0.09714403,Disaster
13186,catastrophic,"Warsaw, Poland",guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fethe… https://t.co/9tNgtZwrUz,1,0.88498986,0.10316203,Disaster
13186,catastrophic,"Warsaw, Poland",guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fethe… https://t.co/9tNgtZwrUz,1,0.88498986,0.10316203,Disaster
13229,chemical-emergency,Tamuc ✈️ DDD,#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volunteers on t…,0,0.18921985,0.7941594,NOT a Disaster
13231,chemical-emergency,"Cincinnati, OH","Flood waters 💦 and standing waters pose various risks, including infectious diseases, chemical hazards, and injurie… https://t.co/YhlulOWKjo",1,0.8180786,0.16231833,Disaster
13233,chemical-emergency,"Houston, TX",#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volun… https://t.co/5m9ZL34HwM,0,0.1765321,0.80707496,NOT a Disaster
13238,chemical-emergency,"Hamilton County, TN","Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton Coun… https://t.co/q4OlJ4PZ0B",0,0.24177873,0.7412435,NOT a Disaster
13348,collapse,Everywhere,"Haftar to Egypt ? #Libya crisis / Moscow talks collapse, at least for now: Haftar backs out of Russian negotiated ceasefire…",1,0.84492046,0.13837123,Disaster
13372,collapsed,,"#Auspol If our pathetic Govt moves vs Coal, they will be collapsed by their Masters, #ArsonistMineralCouncil. Govt only exi…",0,0.25937694,0.7202936,NOT a Disaster
13392,collapsed,,"Govt were warned of a looming #BushfireCrisis 1 year ago, yet Libs/Nats buried the “risk management” report Scott Morri…",1,0.8856951,0.11352818,Disaster
13392,collapsed,,"Govt were warned of a looming #BushfireCrisis 1 year ago, yet Libs/Nats buried the “risk management” report Scott Morri…",1,0.8856951,0.11352818,Disaster
13406,collapsed,,"#Auspol If our pathetic Govt moves vs Coal, they will be collapsed by their Masters, #ArsonistMineralCouncil. Govt… https://t.co/L9W6o9V0M4",0,0.2697742,0.713388,NOT a Disaster
13410,collapsed,Earth,"Guys, relax! Players have always collapsed on court due to bushfire smoke inhalation. #AusOpen #AustraliaBushfires https://…",1,0.88326424,0.11327266,Disaster
13410,collapsed,Earth,"Guys, relax! Players have always collapsed on court due to bushfire smoke inhalation. #AusOpen #AustraliaBushfires https://…",1,0.88326424,0.11327266,Disaster
13413,collapsed,"Melbourne, Australia","Guys, relax! Players have always collapsed on court due to bushfire smoke inhalation. #AusOpen #AustraliaBushfires",1,0.88326424,0.11327266,Disaster
13413,collapsed,"Melbourne, Australia","Guys, relax! Players have always collapsed on court due to bushfire smoke inhalation. #AusOpen #AustraliaBushfires",1,0.88326424,0.11327266,Disaster
13487,collided,"Paris, Cannes, France",Sgt. David Edward Lloyd. One of THE FEW. https://t.co/njHwA4c6jd Killed when he collided with another Spitfire over Hayes. He…,1,0.8677645,0.1452023,Disaster
13513,collided,Tasmania.Italy.Brussels.London,Sgt. David Edward Lloyd. One of THE FEW. https://t.co/njHwA4c6jd Killed when he collided with another Spitfire over… https://t.co/FPKVMUZJqb,1,0.8686232,0.143679,Disaster
13610,collision,Ireland,"8.30am Castlebar - two vehicle collision at the jnctn of Main St &amp; Market St, Parsons Corner. AVOID driving up from… https://t.co/grLsqCarDG",1,0.8886866,0.108187504,Disaster
13725,crashed,,Apparently the plane crashed into the missile which was fired by Iranian regime. But Qasem Soleimani car didn’t crash into th…,1,0.9017276,0.09080152,Disaster
13906,cyclone,Darug country,"Yep, not just in bushfire prone areas either https://t.co/K4lbCFavdY",1,0.84689975,0.14515981,Disaster
13906,cyclone,Darug country,"Yep, not just in bushfire prone areas either https://t.co/K4lbCFavdY",1,0.84689975,0.14515981,Disaster
13937,damage,,"Indonesia: Jakarta’s flood costs will increase by up to 400% by 2050, research shows - In a recently published study, my…",1,0.8923738,0.10072156,Disaster
13945,damage,,Residents of Conjola Park in NSW return to survey the damage after bushfire. #abc730 #AustralianBushfiresDisaster…,1,0.9183974,0.079088576,Disaster
13945,damage,,Residents of Conjola Park in NSW return to survey the damage after bushfire. #abc730 #AustralianBushfiresDisaster…,1,0.9183974,0.079088576,Disaster
13953,damage,i was over there on the bench,Have spent the last couple of days in the tiny communities devastated by the megablaze on the NSW/Vic border. The damage…,1,0.92001694,0.08299986,Disaster
13976,damage,"Hyderabad, India","Idk if it'll backfire (all the damage that was going to happen has happened *to her*. Donation refunds,… https://t.co/FCAhM25BpM",0,0.21258497,0.7692645,NOT a Disaster
13977,damage,"Köln, Deutschland","While this regime exists, there will be nothing but misery and death. If the IRGC are not shooting at the people, floods…",1,0.9162277,0.085426874,Disaster
13983,damage,,Ashfall can do damage to electronic equipment. Damaged electronic equipment can start a fire. I hope this helps. https://t.c…,1,0.7574458,0.2092568,Disaster
14039,danger,Canberra,"Can anyone believe the cheek of calling a bushfires inquiry?! For g sake, the recommendations of the…",1,0.79897696,0.1887966,Disaster
14039,danger,Canberra,"Can anyone believe the cheek of calling a bushfires inquiry?! For g sake, the recommendations of the…",1,0.79897696,0.1887966,Disaster
14149,death,Malaysia,"australia is dropping down food from helicopters for their wildlife. due to the raging bushfires, many of the animals…",1,0.87581897,0.11478539,Disaster
14149,death,Malaysia,"australia is dropping down food from helicopters for their wildlife. due to the raging bushfires, many of the animals…",1,0.87581897,0.11478539,Disaster
14209,deaths,exoneit,BRUUHH IKRRR I DONT WANT MORE DEATHS 😭😭😭😭 ALSO YOU SHOULD ALSO TRY WATCHING DR. STONE OR FIRE FORCE IT’S ALSO NICE,0,0.23160355,0.72780687,NOT a Disaster
14235,deaths,"Central Coast, Australia",What we don't know is the amount of deaths &amp; illnesses due to the fires &amp; smoke.,1,0.79638076,0.18476985,Disaster
14254,debris,,So the entire house almost caught on fire... Warning to those that have debris around the water heater. https://t.co/…,1,0.8444604,0.1528875,Disaster
14267,debris,"Georgia, USA",The sweet relief of rain after bushfires threaten disaster for our rivers Fire debris flowing into the Murray-Darling Basin w…,1,0.8942684,0.098470256,Disaster
14267,debris,"Georgia, USA",The sweet relief of rain after bushfires threaten disaster for our rivers Fire debris flowing into the Murray-Darling Basin w…,1,0.8942684,0.098470256,Disaster
14271,debris,,Here is another constructive idea for the Government – Make sure that people who have lost their homes in the bushfires a…,1,0.8772906,0.12250269,Disaster
14271,debris,,Here is another constructive idea for the Government – Make sure that people who have lost their homes in the bushfires a…,1,0.8772906,0.12250269,Disaster
14314,deluge,"Rosscarbery, Co. Cork","It’s weird after deluge &amp; driving wind, now it’s windy &amp; cold. Time out to light the fire &amp; warm up https://t.co/91rXQAVeUC",0,0.26347288,0.72426766,NOT a Disaster
14320,deluge,,(Data ∩ Water) Terms_final_final * Lake * Stream * Flow * Storm™ * Cloud * Fog * Pipeline * Firehose * Hydrate * Filter * C…,1,0.78249705,0.19554877,Disaster
14324,deluge,"Russell Island, Qld Australia","A sudden deluge of rain could fall in bushfire-ravaged parts of New South Wales this weekend, if forecasts prove correc…",1,0.8952415,0.10043032,Disaster
14324,deluge,"Russell Island, Qld Australia","A sudden deluge of rain could fall in bushfire-ravaged parts of New South Wales this weekend, if forecasts prove correc…",1,0.8952415,0.10043032,Disaster
14325,deluge,,A sudden deluge of rain could fall in bushfire-ravaged parts of New South Wales this weekend. https://t.co/5FjxKKZ3nN #NSW…,1,0.8917532,0.10390851,Disaster
14325,deluge,,A sudden deluge of rain could fall in bushfire-ravaged parts of New South Wales this weekend. https://t.co/5FjxKKZ3nN #NSW…,1,0.8917532,0.10390851,Disaster
14331,deluge,,Online fact-checkers confront deluge of bushfire misinformation https://t.co/ZxSaPDkAia via,1,0.8879952,0.106162034,Disaster
14331,deluge,,Online fact-checkers confront deluge of bushfire misinformation https://t.co/ZxSaPDkAia via,1,0.8879952,0.106162034,Disaster
14345,deluge,,"Forecasters are saying there’s “a lot of rain to go round in the next eight days”, with parts of bushfire-ravaged area…",1,0.9151818,0.085368626,Disaster
14345,deluge,,"Forecasters are saying there’s “a lot of rain to go round in the next eight days”, with parts of bushfire-ravaged area…",1,0.9151818,0.085368626,Disaster
14351,deluge,"Perth, Western Australia",Online fact-checkers confront deluge of bushfire misinformation https://t.co/4HYGuIrSKH,1,0.8960622,0.09935491,Disaster
14351,deluge,"Perth, Western Australia",Online fact-checkers confront deluge of bushfire misinformation https://t.co/4HYGuIrSKH,1,0.8960622,0.09935491,Disaster
14352,deluge,Torreón 🇲🇽,"Venice’s worst flood happened in 1966. At the time, experts thought the flood was a once-in-800 year event. November’s flood…",1,0.913218,0.084612556,Disaster
14369,deluge,"Perth, Western Australia","Forecasters are saying there’s “a lot of rain to go round in the next eight days”, with parts of bushfire-ravaged a… https://t.co/8jYY7W5vuM",1,0.90783197,0.09088109,Disaster
14369,deluge,"Perth, Western Australia","Forecasters are saying there’s “a lot of rain to go round in the next eight days”, with parts of bushfire-ravaged a… https://t.co/8jYY7W5vuM",1,0.90783197,0.09088109,Disaster
